都道府県コード又は市町村コード,No,都道府県名,市区町村名,事業所名,事業所名カナ,サービスの種類,住所,方書（ビル名等）,緯度,経度,電話番号,FAX番号,法人番号,法人の名称,事業所番号,利用可能曜日,利用可能曜日特記事項,定員,URL,高齢者の方と障害者の方が同時一体的に利用できるサービス,介護保険の通常の指定基準を満たしている,障害福祉の通常の指定基準を満たしている,備考
141372,1495600353,神奈川県,川崎市麻生区,エイプレイス麻生,エイプレイスアサオ,夜間対応型訪問介護,神奈川県川崎市麻生区万福寺1丁目8番7号パストラル新百合ヶ丘310号室,パストラル新百合ヶ丘310号室,35.603485163632605,139.503934904821560,044-959-6460,044-959-6461,6011101062575,株式会社エイプレイス,1495600353,"平日,土曜日,日曜日,祝日",24時間365日対応,0,http://www.a-place.co.jp,,,,
142051,1492200157,神奈川県,藤沢市,夜間対応型訪問介護　ラポール城南,ヤカンタイオウガタホウモンカイゴ　ラポールジョウナン,夜間対応型訪問介護,神奈川県藤沢市城南４－９－８城東ビル１階,城東ビル１階,35.347238000000000,139.461766300000020,0466-31-0755,0466-31-0756,5021005000342,社会福祉法人いきいき福祉会,1492200157,"平日,土曜日,日曜日,祝日",電話により２４時間連絡可能な体制。,70,http://www.rapport.or.jp,,,,
142115,1452880029,神奈川県,秦野市,医療法人社団　三喜会　介護老人保健施設　ライフプラザ鶴巻,イリョウホウジンシャダンサンキカイカイゴロウジンホケンシセツライフプラザツルマキ,夜間対応型訪問介護,神奈川県秦野市鶴巻北3-1-3,,35.382169900000000,139.276185500000000,0463-69-3741,0463-69-3740,1021005004322,医療法人社団　三喜会,1452880029,"平日,土曜日,日曜日,祝日",,0,http://www.sankikai.or.jp/life-tsurumaki/,,,,
142115,1492800238,神奈川県,秦野市,夜間対応型訪問介護みちびき,ヤカンタイオウガタホウモンカイゴミチビキ,夜間対応型訪問介護,神奈川県秦野市曽屋二丁目6-30清水ハイツ101号,清水ハイツ101号,35.379924500000000,139.227353600000010,0463-67-7376,0453-30-5150,7021003006595,合同会社カジュアル,1492800238,"平日,土曜日,日曜日,祝日",,5,,,,,
142131,1493000564,神奈川県,大和市,らんたん,ランタン,夜間対応型訪問介護,神奈川県大和市中央３丁目２－３０クリオ大和壱番館１０２号室,クリオ大和壱番館１０２号室,35.470429700000000,139.455805800000000,046-205-4500,046-205-4501,2021003012086,合同会社Ｏｒｄｉｎａｒｙ　ｄａｙｓ,1493000564,"平日,土曜日,日曜日,祝日",,15,https://ordinarydays.life/,,,,
142140,1494000217,神奈川県,伊勢原市,宝命,ホウメイ,夜間対応型訪問介護,神奈川県伊勢原市下糟屋3005-2,,35.406879467774240,139.320447042327880,0463-97-1012,0463-97-1013,1021005008843,一般社団法人宝命,1494000217,"平日,土曜日,日曜日,祝日",,,https://homeikango.com/,,,,
142140,1494000050,神奈川県,伊勢原市,夜間ヘルパーステーション絆,ヤカンヘルパーステーションキズナ,夜間対応型訪問介護,神奈川県伊勢原市高森3004-2,,35.409065440815110,139.332055209292580,0463-75-9850,0463-75-9846,1021005009544,社会福祉法人ウェルエイジ,1494000050,"平日,土曜日,日曜日,祝日",年中無休,0,http://www.well-age.com/service/night.php,,,,
152021,1590200034,新潟県,長岡市,こぶし２４時間ケアサービスステーション,コブシニジュウヨジカンケアサービスステーション,夜間対応型訪問介護,長岡市信濃２丁目６番１８号,,37.450644900000000,138.837825699999940,0258-31-7836,0258-31-7837,9110005011262,社会福祉法人長岡福祉協会,1590200034,"平日,土曜日,日曜日,祝日",特になし,0,http://www.kobushien.com,,,,
162019,1690100258,富山県,富山市,射水万葉会天正寺サポートセンター夜間対応型訪問介護,イミズマンヨウカイテンショウジサポートセンターヤカンタイオウガタホウモンカイゴ,夜間対応型訪問介護,富山市天正寺４８４番1,,36.687048300000000,137.249285200000030,076-411-4343,076-420-5860,7230005007201,社会福祉法人射水万葉会,1690100258,"平日,土曜日,日曜日,祝日",コールの受付は朝７時まで行います、訪問はコールを受け必要と判断した場合に致します。,60,http://www.imizu-manyoukai.or.jp,,,,
162027,1690200728,富山県,高岡市,あさひの里ヘルパーステーション,アサヒノサトヘルパーステーション,夜間対応型訪問介護,富山県高岡市鷲北新185,,36.766417299944080,137.037845220250460,0766-21-8688,0766-21-8655,1230005007157,社会福祉法人あかね会,1690200728,"平日,土曜日,日曜日,祝日",,0,http://akanekai.toyama.jp/,,,,
162116,1691100182,富山県,射水市,福祉プラザ七美　夜間対応型訪問介護,フクシプラザシチミ　ヤカンタイオウガタホウモンカイゴ,夜間対応型訪問介護,富山県射水市七美879-1,,36.752209500000000,137.140753499999960,0766-86-4545,0766-86-5454,7230005007201,社会福祉法人　射水万葉会,1691100182,"平日,土曜日,日曜日,祝日",訪問は22時～翌朝7時までの間　コールを受け必要と判断した場合に致します。,0,http://www.imizu-manyoukai.or.jp,,,,
202037,2090300142,長野県,上田市,24時間型ホームヘルパーステーションアザレアン,ニジュウヨジカンガタホームヘルパーステーションアザレアン,夜間対応型訪問介護,上田市真田町長7329－4サービス付き高齢者向け住宅アザレアン内,サービス付き高齢者向け住宅アザレアン内,36.443363361507330,138.307784721179130,0268-75－1203,0268-75－1204,9100005004408,社会福祉法人恵仁福祉協会,2090300142,"平日,土曜日,日曜日,祝日",なし,0,http://www.azarean.jp,,,,
202053,2090500386,長野県,飯田市,定期巡回ステーションOneMade,テイキジュンカイステーションワンメイド,夜間対応型訪問介護,長野県飯田市八幡町2038-2,,35.497159700000000,137.839218200000000,0265-54-0010,0265-54-0010,1100001034663,株式会社ＯｎｅＭａｄｅ,2090500386,"平日,土曜日,日曜日,祝日",,,https://www.mirai-no-kurashi.online/,,,,
212016,2190102588,岐阜県,岐阜市,ケアサポート岐阜25,ケアサポートギフ25,夜間対応型訪問介護,岐阜県岐阜市徹明通4丁目4番地,,35.417593685964995,136.754571014048850,058-265-6662,058-262-0779,2200005001467,医療法人和光会,2190102588,"平日,土曜日,日曜日,祝日",24時間連絡体制があるが、訪問は21時～翌7時の間で対応。,25,https://www.wakokai.or.jp,,,,
212016,2190104485,岐阜県,岐阜市,ケアサポート長良25,ケアサポートナガラニジュウゴ,夜間対応型訪問介護,岐阜県岐阜市長良3丁目93,,35.452771100000000,136.782429400000000,058-215-8585,058-215-8586,2200005001467,医療法人和光会,2190104485,"平日,土曜日,日曜日,祝日",コールセンター　24時間（改行）夜間対応訪問介護　21時～翌7時,0,wakokai.or.jp,,,,
212164,2190700019,岐阜県,瑞穂市,ケアサポート瑞穂25,ケアサポートミズホニジュウゴ,夜間対応型訪問介護,岐阜県瑞穂市別府1494番地1　岐阜県本巣郡北方町柱本3丁目90番地,,35.395303812596390,136.684871338137240,058-216-6226,058-216-6300,9200005001551,社会福祉法人和光会,2190700019,"平日,土曜日,日曜日,祝日",訪問時間は21：00～翌7：00まで,0,http://www.caresupport-kitagata25-night.jp,,,,
221015,2294200148,静岡県,静岡市葵区,アクタガワ　ハートライフ千代田,アクタガワ　ハートライフチヨダ,夜間対応型訪問介護,静岡市葵区千代田6－14－7,,34.998143717263010,138.407328601232880,054-265-1700,054-265-1518,9080001002335,株式会社アクタガワ,2294200148,"平日,土曜日,日曜日,祝日",,0,https://www.akutagawa-heartlife.jp,,,,
222054,2290500129,静岡県,熱海市,伊豆介護センター熱海,イズカイゴセンターアタミ,夜間対応型訪問介護,静岡県熱海市緑ガ丘町9-7,,35.106933500000004,139.064530399999970,0557-86-0022,0557-86-0032,3080102019102,有限会社伊豆介護センター,2290500129,"平日,土曜日,日曜日,祝日",,19,http://www.izukaigo.com/,,,,
222089,2290400262,静岡県,伊東市,伊豆介護センター,イズカイゴセンター,夜間対応型訪問介護,音無町5-6伊豆介護センター,伊豆介護センター,32.788025200000000,129.859448900000000,0557-36-9069,0557-36-1646,3080102019102,有限会社　伊豆介護センター,2290400262,"平日,土曜日,日曜日,祝日",,19,http://www.izukaigo.com/,,,,
231053,2390500011,愛知県,名古屋市中村区,丸八夜間対応型訪問介護事業所,マルハチヤカンタイオウガタホウモンカイゴジギョウショ,夜間対応型訪問介護,名古屋市中村区西米野町1-76-6,,35.166336200000000,136.871143200000000,052-481-1915,052-481-1903,5180002029115,有限会社　丸八介護サービス,2390500011,"平日,土曜日,日曜日,祝日",,0,http://www.maru8kaigo.com/,,,,
231126,2391200116,愛知県,名古屋市南区,名古屋夜間介護センター,ナゴヤヤカンカイゴセンター,夜間対応型訪問介護,愛知県名古屋市南区駈上2-9-16桑山ビル201,桑山ビル201,35.111164900000000,136.938513699999930,052-829-0678,052-829-0679,,合同会社　名古屋夜間介護センター,2391200116,"平日,土曜日,日曜日,祝日",,0,yakankaigo.com,,,,
231134,2391300023,愛知県,名古屋市守山区,あんしんネットワーク,アンシンネットワーク,夜間対応型訪問介護,愛知県名古屋市守山区金屋二丁目388,,35.204300800000000,136.955781600000020,052-795-2340,052-795-2551,7180001031953,株式会社あんしんネット２１,2391300023,"平日,土曜日,日曜日,祝日",２４時間通報対応加算を算定している利用者様については、２４時間対応いたしております。,0,http://www.tsubame-taxi.or.jp/,,,,
232122,2393100280,愛知県,安城市,夜間対応型訪問介護オレンジ,ヤカンタイオウガタホウモンカイゴオレンジ,夜間対応型訪問介護,安城市北山崎町大山９－１,,34.967669100000000,137.102952700000000,0566-71-3401,0566-71-3402,,OSS株式会社,2393100280,"平日,土曜日,日曜日,祝日",,,http://www.oss-kk.com/,,,,
242012,2490500036,三重県,津市,地域密着型津中央ヘルパーステーションシルバーケア豊壽園,チイキミッチャクガタツチュウオウヘルパーステーションシルバーケアホウジュエン,夜間対応型訪問介護,三重県津市本町26-13,,34.712024900000000,136.508850199999980,059-221-2201,059-229-2030,6190005000129,社会福祉法人洗心福祉会,2490500036,"平日,土曜日,日曜日,祝日",ご利用者様のご希望により、24時間対応可能です,0,http://www.sensin.or.jp/,,,,
242161,2491200230,三重県,伊賀市,夜間対応型訪問介護さくらんぼ,ヤカンタイオウガタホウモンカイゴサクランボ,夜間対応型訪問介護,三重県伊賀市高畑747-1,,34.773492833587575,136.153373691401700,0595-21-1030,0595-21-1057,8190002012042,有限会社伊賀家政婦紹介所,2491200230,"平日,土曜日,日曜日,祝日",,0,https://www.sakuranbo-iga.com/,,,,
261017,2690100033,京都府,京都市北区,新大宮ナイトヘルパーステーション,シンオオミヤナイトヘルパーステーション,夜間対応型訪問介護,京都府京都市北区紫竹西南町６５－３４たいほうセンター３階,たいほうセンター３階,35.046810798553814,135.745919879701200,075-492-3978,075-492-3983,5130005004383,社会福祉法人七野会,2690100033,"平日,土曜日,日曜日,祝日",営業時間以外でも緊急コールによる相談、随時派遣は可能です。,0,http://www.nananokai.com/,,,,
261033,2690600164,京都府,京都市左京区,夜間対応型訪問介護スマイルドア,ヤカンタイオウガタホウモンカイゴスマイルドア,夜間対応型訪問介護,京都府京都市左京区岩倉幡枝町333番地3,,35.066015542583470,135.767952379623470,075-203-6480,075-203-6481,3130001049013,株式会社スマイルガーデン,2690600164,"平日,土曜日,日曜日,祝日",365日稼動しています。,0,,,,,
261041,2694000080,京都府,京都市中京区,京都夜間訪問介護センター,キョウトヤカンホウモンカイゴセンター,夜間対応型訪問介護,京都府京都市中京区阪東屋町658都証券ビル3階,都証券ビル3階,35.004692305982935,135.760945379734040,075-253-0580,075-253-0586,4130001045291,株式会社はぴねすさぽーと,2694000080,"平日,土曜日,日曜日,祝日",,,,,,,
261068,2690400177,京都府,京都市下京区,シニアみまもり隊大宮,シニアミマモリタイ　オオミヤ,夜間対応型訪問介護,京都府京都市下京区高辻大宮町123モンテベルデ壬生　2階,モンテベルデ壬生　2階,34.999250100000000,135.748952000000000,075-432-7766,075-432-8623,,社会福祉法人　洛西福祉会,2690400177,"平日,土曜日,日曜日,祝日",,,http://www.rakufuku.jp,,,,
261068,2690700162,京都府,京都市下京区,ＳＯＭＰＯケア　京都　夜間訪問介護,ソンポケアキョウトヤカンホウモンカイゴ,夜間対応型訪問介護,京都府京都市下京区五条通河原町西入本覚寺前町801損保ジャパン京都ビル7F,損保ジャパン京都ビル7F,34.996359400000000,135.764945800000000,075-353-2107,075-353-2100,1260001015656,ＳＯＭＰＯケア株式会社,2690700162,"平日,土曜日,日曜日,祝日",,0,https://www.sompocare.com/service/zaitaku/teikijunkai/Z000776/,,,,
261076,2690500257,京都府,京都市南区,吉祥院訪問介護事業所,キッショウインホウモンカイゴジギョウショ,夜間対応型訪問介護,京都市南区吉祥院砂ノ町50,,34.968534200000000,135.732670500000000,075-661-891,075-661-8974,8130005004389,社会福祉法人清和園,2690500257,"平日,土曜日,日曜日,祝日",年中無休,5,https://www.seiwaen.or.jp/,,,,
261076,2690500281,京都府,京都市南区,夜間対応型訪問介護ビハーラ十条,ヤカンタイオウガタホウモンカイゴビハーラジュウジョウ,夜間対応型訪問介護,京都府京都市南区吉祥院南落合町40番4,,34.972951600000000,135.740901900000000,075-585-6878,075-661-4506,9130005005493,社会福祉法人十条龍谷会,2690500281,"平日,土曜日,日曜日,祝日",,,http://www.vhr10.jp/,,,,
261076,2690500109,京都府,京都市南区,久世ホーム訪問介護事業所　夜間対応型訪問介護,クゼホームホウモンカイゴジギョウショ　ヤカンタイオウガタホウモンカイゴ,夜間対応型訪問介護,京都府京都市南区久世築山町70,,34.957668463927440,135.724546427625680,075-933-5777,075-925-5144,8130005004389,社会福祉法人清和園,2690500109,"平日,土曜日,日曜日,祝日",24時間通報加算有の場合は24時間,22,http://www.seiwaen.or.jp,,,,
261076,2690500034,京都府,京都市南区,社会福祉法人　京都福祉サービス協会　西ノ京事務所,シャカイフクシホウジン　キョウトフクシサービスキョウカイ　ニシノキョウジムショ,夜間対応型訪問介護,西九条大国町４８番地の２,,34.976519700000000,135.743054000000030,０７５－３３４－６６９９,０７５－３３４－６６８６,3130005004484,社会福祉法人京都福祉サービス協会,2690500034,"平日,土曜日,日曜日,祝日",,0,https://www.kyoto-fukushi.org/,,,,
261076,2690500174,京都府,京都市南区,吉祥ホーム　ホームヘルプサービスセンター,キッショウホーム　ホームヘルプサービスセンター,夜間対応型訪問介護,京都府京都市南区吉祥院石原橋上1-4,,34.968192700000000,135.724015700000000,075-682-8162,075-682-8153,8130005004389,清和園,2690500174,"平日,土曜日,日曜日,祝日",＊上記時間以外は24時間通報対応加算を取ることにより訪問介護での対応いたします。,10,https://www.seiwaen.or.jp/,,,,
261076,2690500141,京都府,京都市南区,鳥羽ホームホームヘルプサービスセンター,トバホームホームヘルプサービスセンター,夜間対応型訪問介護,京都府京都市南区上鳥羽堀子町88番地,,34.969023800000000,135.744387500000000,075-692-1149,075-644-6093,8130005004389,社会福祉法人清和園,2690500141,"平日,土曜日,日曜日,祝日",,10,https://www.seiwaen.or.jp,,,,
261084,2690700436,京都府,京都市右京区,ＳＯＭＰＯケア　京都西　夜間訪問介護,ソンポケアキョウトシヤカンホウモンカイゴ,夜間対応型訪問介護,京都府京都市右京区山ノ内五反田町9-1かどの御池ビル３階,かどの御池ビル３階,35.010617300000000,135.720578100000000,075-432-8265,075-432-8292,1260001015656,ＳＯＭＰＯケア株式会社,2690700436,"平日,土曜日,日曜日,祝日",,,https://www.sompocare.com/,,,,
261084,2690700014,京都府,京都市右京区,キャビック夜間対応型訪問介護事業所,キャビックヤカンタイオウガタホウモンカイゴジギョウショ,夜間対応型訪問介護,京都市右京区梅津段町８,,35.004147100000000,135.706143399999970,075-881-7770,075-864-2124,4130001000800,株式会社キャビック,2690700014,"平日,土曜日,日曜日,祝日",任意により、２４時間対応加算契約者については２４時間随時訪問対応をする。,0,http://www.cabikcare.jp,,,,
261092,2690900580,京都府,京都市伏見区,城南ホーム夜間対応型訪問介護事業所,ジョウナンホームヤカンタイオウガタホウモンカイゴジギョウショ,夜間対応型訪問介護,京都市伏見区竹田中内畑町53特別養護老人ホーム城南ホーム,特別養護老人ホーム城南ホーム,34.953472000000055,135.753674700000000,075-622-6530,075-622-8468,8130005004389,社会福祉法人清和園,2690900580,"平日,土曜日,日曜日,祝日",,30,https://www.seiwaen.or.jp/index.html,,,,
261092,2690900051,京都府,京都市伏見区,あんしんサポート伏見,アンシンサポートフシミ,夜間対応型訪問介護,京都市伏見区深草大亀谷東古御香町59番地60番地,,34.943893400000000,135.787907499999960,075-645-6564,075-645-6551,7130005004472,社会福祉法人京都老人福祉協会,2690900051,"平日,土曜日,日曜日,祝日",面接時間は、8：30～17：00,0,http://www.kyoro.or.jp,,,,
261114,2694000338,京都府,京都市西京区,ホームケア２４くつかけ七彩の家,ホームケア２４クツカケナナイロノイエ,夜間対応型訪問介護,大枝北沓掛町一丁目３番地１七彩すまいる館,七彩すまいる館,34.988257267479450,135.655082296257940,075-333-6026,075-333-6000,5130005004458,社会福祉法人洛西福祉会,2694000338,"平日,土曜日,日曜日,祝日",,,https://www.rakufuku.jp/,,,,
262056,2692100031,京都府,宮津市,介護レスキュー宮津事業所,カイゴレスキューミヤヅジギョウショ,夜間対応型訪問介護,京都府宮津市字本町1000番地,,35.536239085175270,135.193175709573180,0772-22-6611,0772-22-6644,6130001050323,介護レスキュー株式会社,2692100031,"平日,土曜日,日曜日,祝日",年中無休,0,https://kaigo-r.co.jp,,,,
271179,2793100336,大阪府,大阪市旭区,夜間対応型ヘルパーステーション　ライフライト,ヤカンタイオウガタヘルパーステーション　ライフライト,夜間対応型訪問介護,大阪府大阪市旭区赤川二丁目1番20号,,34.724409100000000,135.530909100000000,06-6923-5400,06-6923-5401,2120005002481,社会福祉法人ほしの会,2793100336,"平日,土曜日,日曜日,祝日",,,https://hoshino-kai.com,,,,
271187,2794400255,大阪府,大阪市城東区,ＳＯＭＰＯケア　城東　夜間訪問介護,ソンポケアジョウトウヤカンホウモンカイゴ,夜間対応型訪問介護,大阪府大阪市城東区鴫野東3-2-1,,34.691081300000000,135.546294900000000,06-4258-4691,06-4258-4692,1260001015656,ＳＯＭＰＯケア株式会社,2794400255,"平日,土曜日,日曜日,祝日",サービスによっては24時間対応,0,https://www.sompocare.com/service/zaitaku/kaigo/Z000714,,,,
271195,2792300150,大阪府,大阪市阿倍野区,SOMPOケア阿倍野　夜間訪問介護,ソンポケアアベノ　ヤカンホウモンカイゴ,夜間対応型訪問介護,大阪府大阪市阿倍野区西田辺町二丁目8番6号TASTEビル　2階A号室,TASTEビル　2階A号室,34.618049100000000,135.514421500000030,06-4700-8870,06-4700-8871,1260001015656,SOMPOケア株式会社,2792300150,"平日,土曜日,日曜日,祝日",,,,,,,
271209,2792000024,大阪府,大阪市住吉区,株式会社シルバーサービスモリタナイトケア,カブシキカイシャシルバーサービスモリタナイトケア,夜間対応型訪問介護,大阪府大阪市住吉区大領四丁目7番21号,,34.615227400000000,135.504772399999980,06-6691-4141,06-6691-4030,4120001032836,株式会社シルバーサービスモリタ,2792000024,"平日,土曜日,日曜日,祝日",,,http://www.silver-morita.com,,,,
271217,2790800011,大阪府,大阪市東住吉区,医療法人　西中医学会　西中夜間対応型ヘルパーステーション,イリョウホウジン　ニシナカイガクカイ　ニシナカヤカンタイオウガタヘルパーステーション,夜間対応型訪問介護,大阪市東住吉区公園南矢田4-19-29,,34.598786743641820,135.524761078412700,06-6698-9339,06-6698-9922,4120005005466,医療法人　西中医学会,2790800011,"平日,土曜日,日曜日,祝日",,0,http://www.nishinaka.or.jp,,,,
271225,2793300381,大阪府,大阪市西成区,かなうヘルパーステーション,カナウヘルパーステーション,夜間対応型訪問介護,大阪府大阪市西成区萩之茶屋１－８－１０レジデンス桜久２０２,レジデンス桜久２０２,34.647687828166795,135.502459195106500,06‐6655‐0191,06‐6655‐0192,6120901038939,ＳＥプラス株式会社,2793300381,平日,,0,,,,,
271276,2794100111,大阪府,大阪市北区,グッドライフケア夜間対応型訪問介護大阪,グッドライフケアヤカンタイオウガタホウモンカイゴオオサカ,夜間対応型訪問介護,大阪府大阪市北区紅梅町1-6カザリーノビル6階,カザリーノビル6階,34.698570900000000,135.513952799999970,06-6948-6520,06-6948-6521,3010001069477,株式会社グッドライフケア東京,2794100111,"平日,土曜日,日曜日,祝日",随時対応サービス:24時間,0,https://goodlifecare.co.jp/,,,,
272027,2791100049,大阪府,岸和田市,夜間対応型訪問介護　ナイトヘルパー萬寿園,ヤカンタイオウガタホウモンカイゴ　ナイトヘルパー　マンジュエン,夜間対応型訪問介護,大阪府岸和田市尾生町808番地,,34.451347400000000,135.407417500000060,072-445-0749,072-445-1611,9120105006095,社会福祉法人寺田萬寿会,2791100049,"平日,土曜日,日曜日,祝日",随時訪問に関しては22:00～7:00までの間、対応しております。,0,,,,,
272035,2794000857,大阪府,豊中市,ＳＯＭＰＯケア　豊中　夜間訪問介護,ソンポケア　トヨナカ　ヤカンホウモンカイゴ,夜間対応型訪問介護,大阪府豊中市岡町北3丁目5番22号,,34.781604085407850,135.462648406871400,06-6842-2170,06-6842-2171,1260001015656,ＳＯＭＰＯケア株式会社,2794000857,"平日,土曜日,日曜日,祝日",,0,,,,,
272108,2792400083,大阪府,枚方市,アーバンナイト,アーバンナイト,夜間対応型訪問介護,大阪府枚方市三矢町2-10,,34.814956700000000,135.643494899999950,072-844-3690,072-844-5710,9120001149502,株式会社ケアライフ,2792400083,"平日,土曜日,日曜日,祝日",365日対応です。,60,http://www.care-life.jp,,,,
272116,2794200580,大阪府,茨木市,ＳＯＭＰＯケア茨木　夜間訪問介護,ソンポケアイバラキヤカンホウモンカイゴ,夜間対応型訪問介護,大阪府茨木市双葉町2-27茨木シティライフビル3階,茨木シティライフビル3階,34.817265974062610,135.577139619604540,072-665-9765,072-665-9786,1260001015656,SOMPOケア株式会社,2794200580,"平日,土曜日,日曜日,祝日",18：00～08：00（改行）（サービスによって24時間対応）,,https://www.sompocare.com,,,,
272124,2795500491,大阪府,八尾市,夜間対応型訪問介護　ステラ,ヤカンタイオウガタホウモンカイゴ　ステラ,夜間対応型訪問介護,八尾市太田新町8丁目181番地,,34.595399200000000,135.601856900000000,072-968-8164,072-968-8194,7122001031939,株式会社ステラ,2795500491,"平日,土曜日,日曜日,祝日",24時間365日コール対応可能,0,http://sutera24-365.com,,,,
272124,2795500186,大阪府,八尾市,夜間対応安心コール中谷,ヤカンタイオウアンシンコールナカタニ,夜間対応型訪問介護,八尾市八尾木北３丁目１２３番地,,34.615187600000000,135.615642799999930,072-925-8333,072-925-8444,1122005002405,医療法人幸晴会,2795500186,"平日,土曜日,日曜日,祝日",３６５日コール対応可能,200,http://www.nakataniclinic.or.jp,,,,
281018,2890100221,兵庫県,神戸市東灘区,住吉夜間対応型訪問介護センター,スミヨシヤカンタイオウガタホウモンカイゴセンター,夜間対応型訪問介護,兵庫県神戸市東灘区住吉本町3-7-41,,34.724039300000000,135.259292500000000,078-851-2560,078-851-1449,3140005002347,社会福祉法人神戸老人ホーム,2890100221,"平日,土曜日,日曜日,祝日",ご利用等の相談については9：00～17：30での受付となります。,,http://www.krh-sumiyoshi.com/,,,,
281107,2895100135,兵庫県,神戸市中央区,ぷらすてっぷ夜間対応型訪問介護,プラステップヤカンタイオウガタホウモンカイゴ,夜間対応型訪問介護,熊内橋通6-1-17,,34.704383193715360,135.199165450926220,078-222-1557,078-222-1577,2140001116614,株式会社ポジティブ,2895100135,"平日,土曜日,日曜日,祝日",,,https://www.positive-plustep.com/,,,,
282049,2890900596,兵庫県,西宮市,エイプレイス兵庫西宮,エイプレイスヒョウゴニシノミヤ,夜間対応型訪問介護,兵庫県西宮市段上町1丁目10-28,,34.768063900000000,135.363472500000000,0798-57-3718,0798-57-3728,5140001131081,株式会社Ｉｓｌａ,2890900596,"平日,土曜日,日曜日,祝日",,,https://isla-grande.com/,,,,
304212,3072501111,和歌山県,那智勝浦町,訪問介護Ｌｉｎｏ,ホウモンカイゴリノ,夜間対応型訪問介護,和歌山県東牟婁郡那智勝浦町天満697-1,,33.634186100000000,135.935119600000000,0735-29-2239,0735-29-2238,5170001017286,株式会社Ｌｉｎｏ,3072501111,"平日,土曜日,日曜日,祝日",,,https://lino-kaigo.com/,,,,
322016,3290100175,島根県,松江市,松江24時間介護センター,マツエ24ジカンカイゴセンター,夜間対応型訪問介護,松江市西持田町341番地1フェリーチェ持田,フェリーチェ持田,35.497201200000000,133.073535300000000,0852-25-8023,0852-32-0080,3280001002948,株式会社　オレンジロード,3290100175,"平日,土曜日,日曜日,祝日",,0,http://www.orangeroad.co.jp/,,,,
322016,3290100761,島根県,松江市,夜間対応型訪問介護事業所　はくいし,ヤカンタイオウガタホウモンカイゴジギョウショ　ハクイシ,夜間対応型訪問介護,島根県松江市宍道町白石184-3住宅型有料老人ホーム　はくいし,住宅型有料老人ホーム　はくいし,35.413747700000000,132.924148400000040,0852-61-8350,0852-61-8351,1280001006876,株式会社エムケア,3290100761,"平日,土曜日,日曜日,祝日",,0,https://m-care.themedia.jp/,,,,
322016,3290100977,島根県,松江市,ほうもんかいごじぎょうしょ　わこう,訪問介護事業所ワコウ,夜間対応型訪問介護,島根県松江市東出雲町下意東3145-2,,35.426645800000000,133.181270600000000,0852-67-1207,0852-67-1206,7280005000003,社会福祉法人若幸会,3290100977,"平日,土曜日,日曜日,祝日",,,http://wakou-kai.or.jp,,,,
341029,3490100033,広島県,広島市東区,夜間対応型訪問介護ニックスヘルパー救急隊,ヤカンタイオウガタホウモンカイゴニックスヘルパーキュウキュウタイ,夜間対応型訪問介護,広島市東区尾長東二丁目7番28号,,34.398042301447900,132.488226370674740,082-568-7300,082-261-8001,6240001008475,株式会社ニックス,3490100033,"平日,土曜日,日曜日,祝日",年中無休,0,http://www.nix-net.co.jp/,,,,
341045,3490201245,広島県,広島市西区,生協くさつ夜間対応ヘルパーステーション,セイキョウクサツヤカンタイオウヘルパーステーション,夜間対応型訪問介護,広島県広島市西区草津東1丁目11-19,,34.378825600000020,132.406333800000000,082-507-1222,082-273-6689,7240005002003,広島中央保健生活協同組合,3490201245,"平日,土曜日,日曜日,祝日",,0,http://www.hch.coop,,,,
341045,3490201260,広島県,広島市西区,生協かんおん夜間対応ヘルパーステーション,セイキョウカンオンヤカンタイオウヘルパーステーション,夜間対応型訪問介護,広島県広島市西区観音町16-19生協けんこうプラザ,生協けんこうプラザ,34.394505399999990,132.437074899999970,082-563-8391,082-532-1257,7240005002003,広島中央保健生活協同組合,3490201260,"平日,土曜日,日曜日,祝日",,,http://www.hch.coop/,,,,
341061,3490101189,広島県,広島市安佐北区,いでした夜間訪問介護サービス,イデシタヤカンホウモンカイゴサービス,夜間対応型訪問介護,広島県広島市安佐北区口田三丁目30番13号,,34.467058600000000,132.500683200000000,082-516-8127,082-845-7022,5240002018862,医療法人社団　いでした内科・神経内科クリニック,3490101189,平日,,,http://www.ideshita-clinic.jp/about,,,,
341088,3490201096,広島県,広島市佐伯区,ニックス佐伯ヘルパー救急隊,ニックスサエキヘルパーキュウキュウタイ,夜間対応型訪問介護,広島市佐伯区三筋一丁目10-27,,34.365356300000000,132.347582900000020,082-942-1112,082-943-5070,6240001008475,株式会社ニックス,3490201096,"平日,土曜日,日曜日,祝日",オペレーションセンターサービスは委託にて24時間対応,0,http://www.nix-net.co.jp/,,,,
342076,3491501247,広島県,福山市,永和会多機能看護介護ステーション,エイワカイタキノウカンゴカイゴステーション,夜間対応型訪問介護,福山市東村町466-2,,34.461443062636064,133.240687118289540,084-939-9550,084-939-9552,9240005007859,医療法人永和会,3491501247,"平日,土曜日,日曜日,祝日",年中無休です。営業時間以外でも電話等により24時間常時連絡可能な体制を取っています。,10,http://www.eiwa-kai.or.jp/index.html,,,,
372013,3790101178,香川県,高松市,ケアヒルズ夜間介護センター,ケアヒルズヤカンカイゴセンター,夜間対応型訪問介護,香川県高松市十川西町277番地1リバティハイツA　１０１,リバティハイツA　１０１,34.276113300000000,134.105407200000000,087-813-9165,087-813-9166,4470001019559,株式会社Ｍ’ｓ　ｃｌａｎ,3790101178,平日,,0,,,,,
